dateRep	day	month	year	cases	deaths	geoId	continentExp	countryterritoryCode	popData2018	countriesAndTerritories
2020-04-20	20	4	2020	88	3	AF	Asia	AFG	37172386	Afghanistan
2020-04-19	19	4	2020	63	0	AF	Asia	AFG	37172386	Afghanistan
2020-04-18	18	4	2020	51	1	AF	Asia	AFG	37172386	Afghanistan
2020-04-17	17	4	2020	10	4	AF	Asia	AFG	37172386	Afghanistan
2020-04-16	16	4	2020	70	2	AF	Asia	AFG	37172386	Afghanistan
2020-04-15	15	4	2020	49	2	AF	Asia	AFG	37172386	Afghanistan
2020-04-14	14	4	2020	58	3	AF	Asia	AFG	37172386	Afghanistan
2020-04-13	13	4	2020	52	0	AF	Asia	AFG	37172386	Afghanistan
2020-04-12	12	4	2020	34	3	AF	Asia	AFG	37172386	Afghanistan
2020-04-11	11	4	2020	37	0	AF	Asia	AFG	37172386	Afghanistan
2020-04-10	10	4	2020	61	1	AF	Asia	AFG	37172386	Afghanistan
2020-04-09	9	4	2020	56	3	AF	Asia	AFG	37172386	Afghanistan
2020-04-08	8	4	2020	30	4	AF	Asia	AFG	37172386	Afghanistan
2020-04-07	7	4	2020	38	0	AF	Asia	AFG	37172386	Afghanistan
2020-04-06	6	4	2020	29	2	AF	Asia	AFG	37172386	Afghanistan
2020-04-05	5	4	2020	35	1	AF	Asia	AFG	37172386	Afghanistan
2020-04-04	4	4	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-04-03	3	4	2020	43	0	AF	Asia	AFG	37172386	Afghanistan
2020-04-02	2	4	2020	26	0	AF	Asia	AFG	37172386	Afghanistan
2020-04-01	1	4	2020	25	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-31	31	3	2020	27	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-30	30	3	2020	8	1	AF	Asia	AFG	37172386	Afghanistan
2020-03-29	29	3	2020	15	1	AF	Asia	AFG	37172386	Afghanistan
2020-03-28	28	3	2020	16	1	AF	Asia	AFG	37172386	Afghanistan
2020-03-27	27	3	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-26	26	3	2020	33	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-25	25	3	2020	2	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-24	24	3	2020	6	1	AF	Asia	AFG	37172386	Afghanistan
2020-03-23	23	3	2020	10	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-22	22	3	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-21	21	3	2020	2	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-20	20	3	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-19	19	3	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-18	18	3	2020	1	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-17	17	3	2020	5	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-16	16	3	2020	6	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-15	15	3	2020	3	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-11	11	3	2020	3	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-08	8	3	2020	3	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-02	2	3	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-03-01	1	3	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-29	29	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-28	28	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-27	27	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-26	26	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-25	25	2	2020	1	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-24	24	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-23	23	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-22	22	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-21	21	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-20	20	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-19	19	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-18	18	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-17	17	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-16	16	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-15	15	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-14	14	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-13	13	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-12	12	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-11	11	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-10	10	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-09	9	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-08	8	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-07	7	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-06	6	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-05	5	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-04	4	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-03	3	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-02	2	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-02-01	1	2	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-31	31	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-30	30	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-29	29	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-28	28	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-27	27	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-26	26	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-25	25	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-24	24	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-23	23	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-22	22	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-21	21	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-20	20	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-19	19	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-18	18	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-17	17	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-16	16	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-15	15	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-14	14	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-13	13	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-12	12	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-11	11	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-10	10	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-09	9	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-08	8	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-07	7	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-06	6	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-05	5	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-04	4	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-03	3	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-02	2	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-01-01	1	1	2020	0	0	AF	Asia	AFG	37172386	Afghanistan
2019-12-31	31	12	2019	0	0	AF	Asia	AFG	37172386	Afghanistan
2020-04-20	20	4	2020	14	0	AL	Europe	ALB	2866376	Albania
2020-04-19	19	4	2020	9	0	AL	Europe	ALB	2866376	Albania
2020-04-18	18	4	2020	21	0	AL	Europe	ALB	2866376	Albania
2020-04-17	17	4	2020	24	1	AL	Europe	ALB	2866376	Albania
2020-04-16	16	4	2020	19	1	AL	Europe	ALB	2866376	Albania
2020-04-15	15	4	2020	8	1	AL	Europe	ALB	2866376	Albania
2020-04-14	14	4	2020	21	0	AL	Europe	ALB	2866376	Albania
2020-04-13	13	4	2020	13	0	AL	Europe	ALB	2866376	Albania
2020-04-12	12	4	2020	17	0	AL	Europe	ALB	2866376	Albania
2020-04-11	11	4	2020	7	0	AL	Europe	ALB	2866376	Albania
2020-04-10	10	4	2020	9	1	AL	Europe	ALB	2866376	Albania
2020-04-09	9	4	2020	17	0	AL	Europe	ALB	2866376	Albania
2020-04-08	8	4	2020	6	0	AL	Europe	ALB	2866376	Albania
2020-04-07	7	4	2020	16	1	AL	Europe	ALB	2866376	Albania
2020-04-06	6	4	2020	28	2	AL	Europe	ALB	2866376	Albania
2020-04-05	5	4	2020	29	2	AL	Europe	ALB	2866376	Albania
2020-04-04	4	4	2020	27	1	AL	Europe	ALB	2866376	Albania
2020-04-03	3	4	2020	18	1	AL	Europe	ALB	2866376	Albania
2020-04-02	2	4	2020	16	0	AL	Europe	ALB	2866376	Albania
2020-04-01	1	4	2020	20	3	AL	Europe	ALB	2866376	Albania
2020-03-31	31	3	2020	11	2	AL	Europe	ALB	2866376	Albania
2020-03-30	30	3	2020	15	0	AL	Europe	ALB	2866376	Albania
2020-03-29	29	3	2020	11	1	AL	Europe	ALB	2866376	Albania
2020-03-28	28	3	2020	12	3	AL	Europe	ALB	2866376	Albania
2020-03-27	27	3	2020	28	1	AL	Europe	ALB	2866376	Albania
2020-03-26	26	3	2020	23	0	AL	Europe	ALB	2866376	Albania
2020-03-25	25	3	2020	23	1	AL	Europe	ALB	2866376	Albania
2020-03-24	24	3	2020	11	2	AL	Europe	ALB	2866376	Albania
2020-03-23	23	3	2020	13	0	AL	Europe	ALB	2866376	Albania
2020-03-22	22	3	2020	6	0	AL	Europe	ALB	2866376	Albania
2020-03-21	21	3	2020	0	0	AL	Europe	ALB	2866376	Albania
2020-03-20	20	3	2020	11	0	AL	Europe	ALB	2866376	Albania
2020-03-19	19	3	2020	4	1	AL	Europe	ALB	2866376	Albania
2020-03-18	18	3	2020	4	0	AL	Europe	ALB	2866376	Albania
2020-03-17	17	3	2020	9	0	AL	Europe	ALB	2866376	Albania
2020-03-16	16	3	2020	4	0	AL	Europe	ALB	2866376	Albania
2020-03-15	15	3	2020	5	0	AL	Europe	ALB	2866376	Albania
2020-03-14	14	3	2020	10	0	AL	Europe	ALB	2866376	Albania
2020-03-13	13	3	2020	12	0	AL	Europe	ALB	2866376	Albania
2020-03-12	12	3	2020	1	1	AL	Europe	ALB	2866376	Albania
2020-03-11	11	3	2020	4	0	AL	Europe	ALB	2866376	Albania
2020-03-10	10	3	2020	4	0	AL	Europe	ALB	2866376	Albania
2020-03-09	9	3	2020	2	0	AL	Europe	ALB	2866376	Albania
2020-04-20	20	4	2020	94	8	DZ	Africa	DZA	42228429	Algeria
2020-04-19	19	4	2020	117	3	DZ	Africa	DZA	42228429	Algeria
2020-04-18	18	4	2020	150	16	DZ	Africa	DZA	42228429	Algeria
2020-04-17	17	4	2020	108	12	DZ	Africa	DZA	42228429	Algeria
2020-04-16	16	4	2020	90	11	DZ	Africa	DZA	42228429	Algeria
2020-04-15	15	4	2020	87	12	DZ	Africa	DZA	42228429	Algeria
2020-04-14	14	4	2020	69	20	DZ	Africa	DZA	42228429	Algeria
2020-04-13	13	4	2020	89	18	DZ	Africa	DZA	42228429	Algeria
2020-04-12	12	4	2020	64	19	DZ	Africa	DZA	42228429	Algeria
2020-04-11	11	4	2020	95	21	DZ	Africa	DZA	42228429	Algeria
2020-04-10	10	4	2020	94	30	DZ	Africa	DZA	42228429	Algeria
2020-04-09	9	4	2020	104	12	DZ	Africa	DZA	42228429	Algeria
2020-04-08	8	4	2020	45	20	DZ	Africa	DZA	42228429	Algeria
2020-04-07	7	4	2020	103	21	DZ	Africa	DZA	42228429	Algeria
2020-04-06	6	4	2020	69	22	DZ	Africa	DZA	42228429	Algeria
2020-04-05	5	4	2020	80	25	DZ	Africa	DZA	42228429	Algeria
2020-04-04	4	4	2020	185	42	DZ	Africa	DZA	42228429	Algeria
2020-04-03	3	4	2020	139	5	DZ	Africa	DZA	42228429	Algeria
2020-04-02	2	4	2020	131	14	DZ	Africa	DZA	42228429	Algeria
2020-04-01	1	4	2020	132	9	DZ	Africa	DZA	42228429	Algeria
2020-03-31	31	3	2020	73	4	DZ	Africa	DZA	42228429	Algeria
2020-03-30	30	3	2020	57	2	DZ	Africa	DZA	42228429	Algeria
2020-03-29	29	3	2020	45	3	DZ	Africa	DZA	42228429	Algeria
2020-03-28	28	3	2020	42	1	DZ	Africa	DZA	42228429	Algeria
2020-03-27	27	3	2020	65	4	DZ	Africa	DZA	42228429	Algeria
2020-03-26	26	3	2020	38	2	DZ	Africa	DZA	42228429	Algeria
2020-03-25	25	3	2020	34	2	DZ	Africa	DZA	42228429	Algeria
2020-03-24	24	3	2020	29	0	DZ	Africa	DZA	42228429	Algeria
2020-03-23	23	3	2020	62	2	DZ	Africa	DZA	42228429	Algeria
2020-03-22	22	3	2020	37	5	DZ	Africa	DZA	42228429	Algeria
2020-03-21	21	3	2020	12	3	DZ	Africa	DZA	42228429	Algeria
2020-03-20	20	3	2020	18	1	DZ	Africa	DZA	42228429	Algeria
2020-03-19	19	3	2020	12	1	DZ	Africa	DZA	42228429	Algeria
2020-03-18	18	3	2020	2	1	DZ	Africa	DZA	42228429	Algeria
2020-03-17	17	3	2020	10	0	DZ	Africa	DZA	42228429	Algeria
2020-03-16	16	3	2020	11	2	DZ	Africa	DZA	42228429	Algeria
2020-03-15	15	3	2020	11	0	DZ	Africa	DZA	42228429	Algeria
2020-03-14	14	3	2020	1	1	DZ	Africa	DZA	42228429	Algeria
2020-03-13	13	3	2020	5	1	DZ	Africa	DZA	42228429	Algeria
2020-03-12	12	3	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-03-09	9	3	2020	3	0	DZ	Africa	DZA	42228429	Algeria
2020-03-06	6	3	2020	5	0	DZ	Africa	DZA	42228429	Algeria
2020-03-05	5	3	2020	7	0	DZ	Africa	DZA	42228429	Algeria
2020-03-04	4	3	2020	2	0	DZ	Africa	DZA	42228429	Algeria
2020-03-02	2	3	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-03-01	1	3	2020	2	0	DZ	Africa	DZA	42228429	Algeria
2020-02-29	29	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-28	28	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-27	27	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-26	26	2	2020	1	0	DZ	Africa	DZA	42228429	Algeria
2020-02-25	25	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-24	24	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-23	23	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-22	22	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-21	21	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-20	20	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-19	19	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-18	18	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-17	17	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-16	16	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-15	15	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-14	14	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-13	13	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-12	12	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-11	11	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-10	10	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-09	9	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-08	8	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-07	7	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-06	6	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-05	5	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-04	4	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-03	3	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-02	2	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-02-01	1	2	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-31	31	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-30	30	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-29	29	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-28	28	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-27	27	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-26	26	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-25	25	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-24	24	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-23	23	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-22	22	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-21	21	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-20	20	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-19	19	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-18	18	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-17	17	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-16	16	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-15	15	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-14	14	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-13	13	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-12	12	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-11	11	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-10	10	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-09	9	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-08	8	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-07	7	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-06	6	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-05	5	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-04	4	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-03	3	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-02	2	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2020-01-01	1	1	2020	0	0	DZ	Africa	DZA	42228429	Algeria
2019-12-31	31	12	2019	0	0	DZ	Africa	DZA	42228429	Algeria
2020-04-20	20	4	2020	9	1	AD	Europe	AND	77006	Andorra
2020-04-19	19	4	2020	8	0	AD	Europe	AND	77006	Andorra
2020-04-18	18	4	2020	14	2	AD	Europe	AND	77006	Andorra
2020-04-17	17	4	2020	9	0	AD	Europe	AND	77006	Andorra
2020-04-16	16	4	2020	14	2	AD	Europe	AND	77006	Andorra
2020-04-15	15	4	2020	13	2	AD	Europe	AND	77006	Andorra
2020-04-14	14	4	2020	8	0	AD	Europe	AND	77006	Andorra
2020-04-13	13	4	2020	16	1	AD	Europe	AND	77006	Andorra
2020-04-12	12	4	2020	21	2	AD	Europe	AND	77006	Andorra
2020-04-11	11	4	2020	18	1	AD	Europe	AND	77006	Andorra
2020-04-10	10	4	2020	19	2	AD	Europe	AND	77006	Andorra
2020-04-09	9	4	2020	19	1	AD	Europe	AND	77006	Andorra
2020-04-08	8	4	2020	19	1	AD	Europe	AND	77006	Andorra
2020-04-07	7	4	2020	25	3	AD	Europe	AND	77006	Andorra
2020-04-06	6	4	2020	35	1	AD	Europe	AND	77006	Andorra
2020-04-05	5	4	2020	27	1	AD	Europe	AND	77006	Andorra
2020-04-04	4	4	2020	11	1	AD	Europe	AND	77006	Andorra
2020-04-03	3	4	2020	38	1	AD	Europe	AND	77006	Andorra
2020-04-02	2	4	2020	14	2	AD	Europe	AND	77006	Andorra
2020-04-01	1	4	2020	6	4	AD	Europe	AND	77006	Andorra
2020-03-31	31	3	2020	36	2	AD	Europe	AND	77006	Andorra
2020-03-30	30	3	2020	26	2	AD	Europe	AND	77006	Andorra
2020-03-29	29	3	2020	41	1	AD	Europe	AND	77006	Andorra
2020-03-28	28	3	2020	43	0	AD	Europe	AND	77006	Andorra
2020-03-27	27	3	2020	36	3	AD	Europe	AND	77006	Andorra
2020-03-26	26	3	2020	24	0	AD	Europe	AND	77006	Andorra
2020-03-25	25	3	2020	31	0	AD	Europe	AND	77006	Andorra
2020-03-24	24	3	2020	20	0	AD	Europe	AND	77006	Andorra
2020-03-23	23	3	2020	25	0	AD	Europe	AND	77006	Andorra
2020-03-22	22	3	2020	13	0	AD	Europe	AND	77006	Andorra
2020-03-21	21	3	2020	0	0	AD	Europe	AND	77006	Andorra
2020-03-20	20	3	2020	22	0	AD	Europe	AND	77006	Andorra
2020-03-19	19	3	2020	39	0	AD	Europe	AND	77006	Andorra
2020-03-18	18	3	2020	0	0	AD	Europe	AND	77006	Andorra
2020-03-17	17	3	2020	9	0	AD	Europe	AND	77006	Andorra
2020-03-16	16	3	2020	3	0	AD	Europe	AND	77006	Andorra
2020-03-14	14	3	2020	1	0	AD	Europe	AND	77006	Andorra
2020-03-03	3	3	2020	1	0	AD	Europe	AND	77006	Andorra
2020-04-20	20	4	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-04-19	19	4	2020	5	0	AO	Africa	AGO	30809762	Angola
2020-04-18	18	4	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-04-17	17	4	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-04-16	16	4	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-04-15	15	4	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-04-14	14	4	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-04-13	13	4	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-04-12	12	4	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-04-11	11	4	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-04-10	10	4	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-04-09	9	4	2020	2	0	AO	Africa	AGO	30809762	Angola
2020-04-08	8	4	2020	1	0	AO	Africa	AGO	30809762	Angola
2020-04-07	7	4	2020	2	0	AO	Africa	AGO	30809762	Angola
2020-04-06	6	4	2020	4	0	AO	Africa	AGO	30809762	Angola
2020-04-05	5	4	2020	2	0	AO	Africa	AGO	30809762	Angola
2020-04-04	4	4	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-04-03	3	4	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-04-02	2	4	2020	1	0	AO	Africa	AGO	30809762	Angola
2020-04-01	1	4	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-03-31	31	3	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-03-30	30	3	2020	3	2	AO	Africa	AGO	30809762	Angola
2020-03-29	29	3	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-03-28	28	3	2020	1	0	AO	Africa	AGO	30809762	Angola
2020-03-27	27	3	2020	1	0	AO	Africa	AGO	30809762	Angola
2020-03-26	26	3	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-03-25	25	3	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-03-24	24	3	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-03-23	23	3	2020	0	0	AO	Africa	AGO	30809762	Angola
2020-03-22	22	3	2020	2	0	AO	Africa	AGO	30809762	Angola
2020-04-20	20	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-19	19	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-18	18	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-17	17	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-16	16	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-15	15	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-14	14	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-13	13	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-12	12	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-11	11	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-10	10	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-09	9	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-08	8	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-07	7	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-06	6	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-05	5	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-04	4	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-03	3	4	2020	1	0	AI	America	NA	NA	Anguilla
2020-04-02	2	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-04-01	1	4	2020	0	0	AI	America	NA	NA	Anguilla
2020-03-31	31	3	2020	0	0	AI	America	NA	NA	Anguilla
2020-03-30	30	3	2020	0	0	AI	America	NA	NA	Anguilla
2020-03-29	29	3	2020	0	0	AI	America	NA	NA	Anguilla
2020-03-28	28	3	2020	0	0	AI	America	NA	NA	Anguilla
2020-03-27	27	3	2020	2	0	AI	America	NA	NA	Anguilla
2020-04-20	20	4	2020	0	0	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-19	19	4	2020	0	0	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-18	18	4	2020	0	0	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-17	17	4	2020	0	0	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-16	16	4	2020	0	0	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-15	15	4	2020	0	0	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-14	14	4	2020	2	0	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-13	13	4	2020	0	0	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-12	12	4	2020	0	0	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-11	11	4	2020	2	0	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-10	10	4	2020	4	2	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-09	9	4	2020	0	0	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-08	8	4	2020	0	0	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-07	7	4	2020	0	0	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-06	6	4	2020	0	0	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-05	5	4	2020	0	0	AG	America	ATG	96286	Antigua_and_Barbuda
2020-04-04	4	4	2020	6	0	AG	America	ATG	96286	Antigua_and_Barbuda
